host;consumer_group;time;cpu;dbtime;iowait;oth_wait;pxqry;pxqtime;pxrel;read;reqs;write;yields
3;szb_sandbox_group;2019-01-03 10:00:00;26.4;28.2;2.0;0.0;883.0;0.0;55776.0;3025.9;116341.0;2730.1;19021.0
3;szb_sandbox_group;2019-01-03 11:00:00;24.6;27.3;1.4;4.7;999.0;0.0;61772.0;4394.1;267451.0;1988.2;17761.0
3;szb_sandbox_group;2019-01-03 12:00:00;33.8;48.5;2.5;12.2;818.0;0.0;49858.0;5549.9;55881.0;2725.8;23589.0
3;szb_sandbox_group;2019-01-03 13:00:00;31.9;33.5;1.7;2.0;998.0;0.0;61328.0;3288.0;76426.0;2885.7;64758.0
3;szb_sandbox_group;2019-01-03 14:00:00;18.4;21.2;1.5;1.3;943.0;0.0;60016.0;2321.1;59117.0;1647.3;15958.0
3;szb_sandbox_group;2019-01-03 15:00:00;19.8;20.9;0.6;0.5;21.0;0.0;1024.0;3688.4;2106.0;637.0;5031.0
3;szb_sandbox_group;2019-01-03 16:00:00;8.9;9.0;0.1;0.0;23.0;0.0;1056.0;2993.2;1919.0;223.2;1597.0
3;szb_sandbox_group;2019-01-03 17:00:00;7.0;7.0;0.0;0.1;5.0;0.0;288.0;1735.6;1156.0;32.7;680.0
3;szb_sandbox_group;2019-01-03 18:00:00;7.4;7.4;0.0;0.1;7.0;0.0;416.0;1494.4;1077.0;35.2;1140.0
3;szb_sandbox_group;2019-01-03 19:00:00;8.5;9.3;0.1;0.7;7.0;0.0;416.0;5112.9;1093.0;129.1;1614.0
3;szb_sandbox_group;2019-01-03 20:00:00;6.0;7.1;0.1;1.0;6.0;0.0;352.0;3929.4;751.0;254.9;593.0
3;szb_sandbox_group;2019-01-03 21:00:00;4.5;10.0;0.3;5.5;158.0;0.0;5696.0;6151.3;11519.0;2703.4;1214.0
3;szb_sandbox_group;2019-01-03 22:00:00;14.9;16.4;0.3;1.2;9.0;0.0;463.0;1772.3;1266.0;989.5;2062.0
3;szb_sandbox_group;2019-01-03 23:00:00;8.8;9.3;0.1;0.4;19.0;0.0;960.0;2368.8;1518.0;122.1;1714.0
3;szb_sandbox_group;2019-01-04 00:00:00;8.1;9.0;0.1;0.8;9.0;0.0;463.0;2355.2;828.0;83.6;1433.0
3;szb_sandbox_group;2019-01-04 01:00:00;10.2;10.4;0.1;0.3;10.0;0.0;527.0;2241.4;1117.0;42.3;2443.0
3;szb_sandbox_group;2019-01-04 02:00:00;7.0;8.6;0.6;1.0;5.0;0.0;207.0;2265.7;3745.0;1606.9;2330.0
3;szb_sandbox_group;2019-01-04 03:00:00;22.1;66.6;3.5;50.8;9.0;0.0;463.0;11883.5;6320.0;2477.9;10609.0
3;szb_sandbox_group;2019-01-04 04:00:00;23.0;38.7;2.2;13.5;20.0;0.0;703.0;10869.6;7197.0;4612.3;16436.0
3;szb_sandbox_group;2019-01-04 05:00:00;15.1;24.2;1.9;7.2;9.0;0.0;367.0;3212.7;2214.0;3684.8;12879.0
3;szb_sandbox_group;2019-01-04 06:00:00;16.1;30.3;1.9;12.6;152.0;0.0;5199.0;3111.3;7107.0;6402.5;10363.0
3;szb_sandbox_group;2019-01-04 07:00:00;19.0;31.8;1.5;11.3;204.0;0.0;5367.0;5777.4;105808.0;2709.5;12346.0
3;szb_sandbox_group;2019-01-04 08:00:00;18.8;21.7;1.1;2.2;87.0;0.0;2703.0;3034.7;7907.0;1377.3;4846.0
3;szb_sandbox_group;2019-01-04 09:00:00;10.2;12.0;1.2;1.3;94.0;0.0;3893.0;2802.7;5918.0;1453.4;3434.0
3;szb_sandbox_group;2019-01-04 10:00:00;15.5;16.4;0.6;1.9;68.0;0.0;2611.0;4474.8;3655.0;472.1;5230.0
3;szb_sandbox_group;2019-01-04 11:00:00;31.1;46.8;2.0;13.7;27.0;0.0;1016.0;9408.3;3254.0;1721.6;18730.0
3;szb_sandbox_group;2019-01-04 12:00:00;28.8;34.2;0.6;6.1;14.0;0.0;424.0;5612.6;1183.0;1366.2;13705.0
3;szb_sandbox_group;2019-01-04 13:00:00;12.8;13.4;0.3;0.3;29.0;0.0;1763.0;1132.1;2376.0;554.3;3626.0
3;szb_sandbox_group;2019-01-04 14:00:00;9.2;9.6;0.4;0.0;34.0;0.0;1703.0;1533.4;2561.0;934.1;1816.0
3;szb_sandbox_group;2019-01-04 15:00:00;3.3;4.9;0.3;1.3;8.0;0.0;431.0;3877.6;1314.0;1098.3;669.0
3;szb_sandbox_group;2019-01-04 16:00:00;8.1;8.6;0.3;0.2;7.0;0.0;448.0;1504.7;1246.0;420.1;1465.0
3;szb_sandbox_group;2019-01-04 17:00:00;7.6;7.7;0.1;0.7;9.0;0.0;544.0;1036.5;1428.0;296.8;1103.0
3;szb_sandbox_group;2019-01-04 18:00:00;8.3;8.4;0.1;0.0;9.0;0.0;544.0;1463.1;1375.0;174.6;1289.0
3;szb_sandbox_group;2019-01-04 19:00:00;1.9;2.0;0.1;0.0;5.0;0.0;253.0;1434.2;1174.0;185.3;603.0
3;szb_sandbox_group;2019-01-04 20:00:00;7.9;8.0;0.1;0.0;10.0;0.0;608.0;466.6;1390.0;103.8;1343.0
3;szb_sandbox_group;2019-01-04 21:00:00;7.8;8.1;0.2;0.1;10.0;0.0;608.0;1261.3;1137.0;186.4;1206.0
3;szb_sandbox_group;2019-01-04 22:00:00;6.6;6.6;0.0;0.0;9.0;0.0;544.0;1278.4;1069.0;92.5;815.0
3;szb_sandbox_group;2019-01-04 23:00:00;5.2;5.3;0.1;0.0;28.0;0.0;1040.0;1754.3;1706.0;96.7;1217.0
3;szb_sandbox_group;2019-01-05 00:00:00;6.1;6.2;0.1;0.1;6.0;0.0;352.0;1362.3;1014.0;179.7;713.0
3;szb_sandbox_group;2019-01-05 01:00:00;9.2;9.4;0.2;0.0;10.0;0.0;608.0;1470.6;1376.0;413.6;1895.0
3;szb_sandbox_group;2019-01-05 02:00:00;10.1;10.5;0.4;2.1;9.0;0.0;544.0;1416.0;3524.0;2586.0;2152.0
3;szb_sandbox_group;2019-01-05 03:00:00;21.1;33.2;1.7;19.9;7.0;0.0;416.0;8631.3;6107.0;2747.6;17780.0
3;szb_sandbox_group;2019-01-05 04:00:00;13.8;20.4;1.5;5.1;23.0;0.0;1056.0;7048.5;6049.0;2082.8;8557.0
3;szb_sandbox_group;2019-01-05 05:00:00;15.6;18.5;0.7;2.4;6.0;0.0;384.0;2126.7;2010.0;1121.7;6948.0
3;szb_sandbox_group;2019-01-05 06:00:00;27.6;43.4;2.9;13.4;126.0;0.0;4880.0;2301.1;14787.0;5261.6;20260.0
3;szb_sandbox_group;2019-01-05 07:00:00;21.4;28.5;2.7;4.4;200.0;0.0;5768.0;2634.7;42495.0;3272.0;17070.0
3;szb_sandbox_group;2019-01-05 08:00:00;16.8;20.4;1.0;6.5;78.0;0.0;1856.0;3348.0;5752.0;1081.3;5595.0
3;szb_sandbox_group;2019-01-05 09:00:00;11.8;13.4;1.6;0.7;66.0;0.0;3936.0;651.9;6013.0;2253.6;3815.0
3;szb_sandbox_group;2019-01-05 10:00:00;10.3;12.4;1.1;1.0;63.0;0.0;3012.0;4300.5;3782.0;2027.2;2302.0
3;szb_sandbox_group;2019-01-05 11:00:00;37.5;47.0;3.1;6.4;27.0;0.0;1568.0;6652.2;13043.0;2457.5;37799.0
3;szb_sandbox_group;2019-01-05 12:00:00;20.2;26.6;0.6;9.3;13.0;0.0;679.0;10393.6;2662.0;862.0;6833.0
3;szb_sandbox_group;2019-01-05 13:00:00;31.7;32.1;0.4;0.0;47.0;0.0;2624.0;5565.3;46036.0;390.6;22936.0
3;szb_sandbox_group;2019-01-05 14:00:00;10.8;13.9;0.6;2.5;18.0;0.0;544.0;6602.0;2564.0;1155.3;4154.0
3;szb_sandbox_group;2019-01-05 15:00:00;12.9;13.3;0.4;0.0;48.0;0.0;3072.0;2083.1;3868.0;489.1;1595.0
3;szb_sandbox_group;2019-01-05 16:00:00;9.6;19.7;0.5;9.6;70.0;0.0;3968.0;1186.5;5515.0;618.1;2634.0
3;szb_sandbox_group;2019-01-05 17:00:00;2.2;2.5;0.1;0.4;29.0;0.0;1824.0;118.5;2547.0;231.5;170.0
3;szb_sandbox_group;2019-01-05 18:00:00;9.4;9.5;0.2;0.4;38.0;0.0;1856.0;3306.5;2832.0;351.3;1669.0
3;szb_sandbox_group;2019-01-05 19:00:00;5.6;6.1;0.5;0.0;61.0;0.0;2816.0;5031.8;4504.0;357.5;1673.0
3;szb_sandbox_group;2019-01-05 20:00:00;5.8;6.3;0.6;0.5;67.0;0.0;3904.0;1872.8;5122.0;662.9;1518.0
3;szb_sandbox_group;2019-01-05 21:00:00;10.4;11.1;0.7;0.1;27.0;0.0;1696.0;1309.0;2318.0;527.5;2439.0
3;szb_sandbox_group;2019-01-05 22:00:00;13.3;15.7;0.5;1.9;31.0;0.0;1920.0;1130.0;2908.0;2908.4;3138.0
3;szb_sandbox_group;2019-01-05 23:00:00;8.3;8.5;0.2;0.0;17.0;0.0;1056.0;1418.3;1362.0;336.7;1344.0
3;szb_sandbox_group;2019-01-06 00:00:00;8.8;8.9;0.3;0.2;28.0;0.0;1344.0;1954.0;1889.0;391.6;1487.0
3;szb_sandbox_group;2019-01-06 01:00:00;9.5;9.6;0.1;0.1;14.0;0.0;864.0;1925.4;1616.0;110.2;1743.0
3;szb_sandbox_group;2019-01-06 02:00:00;18.4;22.7;1.4;2.9;29.0;0.0;1429.0;3580.0;3943.0;3491.0;6215.0
3;szb_sandbox_group;2019-01-06 03:00:00;9.6;18.3;1.0;8.1;1.0;0.0;64.0;4035.9;2012.0;2041.2;10087.0
3;szb_sandbox_group;2019-01-06 04:00:00;23.1;57.5;3.8;39.0;3.0;0.0;160.0;10456.6;4622.0;3098.7;30724.0
3;szb_sandbox_group;2019-01-06 05:00:00;14.6;16.6;0.8;3.5;49.0;0.0;1736.0;1413.5;6129.0;2281.5;7686.0
3;szb_sandbox_group;2019-01-06 06:00:00;25.8;31.6;1.1;9.2;8.0;0.0;373.0;2566.7;2970.0;2347.1;19634.0
3;szb_sandbox_group;2019-01-06 17:00:00;8.6;9.0;0.5;0.2;68.0;0.0;3776.0;2126.0;5178.0;786.1;1116.0
3;szb_sandbox_group;2019-01-06 18:00:00;1.8;2.7;0.2;0.7;14.0;0.0;768.0;2076.5;1263.0;446.9;481.0
3;szb_sandbox_group;2019-01-06 19:00:00;11.5;13.1;0.4;1.2;36.0;0.0;1824.0;6240.8;2308.0;492.1;2114.0
3;szb_sandbox_group;2019-01-06 20:00:00;8.1;8.6;0.3;0.2;18.0;0.0;1088.0;2341.5;1774.0;704.8;1122.0
3;szb_sandbox_group;2019-01-06 21:00:00;18.0;19.5;0.6;0.9;119.0;0.0;4912.0;3399.7;9030.0;553.9;3171.0
3;szb_sandbox_group;2019-01-06 22:00:00;10.3;18.0;0.9;6.8;30.0;0.0;1807.0;16814.2;3205.0;962.7;1957.0
3;szb_sandbox_group;2019-01-06 23:00:00;7.7;14.0;0.4;5.9;79.0;0.0;3839.0;14994.6;4996.0;651.2;1254.0
3;szb_sandbox_group;2019-01-07 00:00:00;9.4;17.1;0.3;7.4;9.0;0.0;463.0;16406.9;1215.0;275.4;1775.0
3;szb_sandbox_group;2019-01-07 01:00:00;17.3;19.0;0.2;11.1;13.0;0.0;625.0;16018.9;1910.0;392.1;4067.0
3;szb_sandbox_group;2019-01-07 02:00:00;11.1;18.6;1.6;5.9;29.0;0.0;1775.0;9770.8;5384.0;1693.2;2798.0
3;szb_sandbox_group;2019-01-07 03:00:00;12.2;92.5;2.0;84.5;50.0;0.0;2383.0;19082.0;7203.0;1954.3;3516.0
3;szb_sandbox_group;2019-01-07 04:00:00;12.4;15.4;1.6;2.3;19.0;0.0;927.0;1598.6;5380.0;2023.0;3015.0
3;szb_sandbox_group;2019-01-07 05:00:00;24.2;35.0;0.9;9.9;10.0;0.0;463.0;2231.2;2713.0;2292.3;25152.0
3;szb_sandbox_group;2019-01-07 06:00:00;25.1;50.0;3.8;21.1;118.0;0.3;4920.0;7285.0;9294.0;4675.8;24432.0
3;szb_sandbox_group;2019-01-07 07:00:00;31.4;80.7;3.2;52.7;200.0;0.0;5827.0;5506.5;111161.0;4816.7;57050.0
3;szb_sandbox_group;2019-01-07 08:00:00;24.5;31.3;2.4;4.4;300.0;0.0;7423.0;2464.1;33348.0;2660.2;71091.0
3;szb_sandbox_group;2019-01-07 09:00:00;20.0;26.1;2.3;9.2;227.0;0.0;6509.0;4480.2;12443.0;1977.2;15508.0
3;szb_sandbox_group;2019-01-07 10:00:00;29.2;35.3;2.0;5.2;75.0;0.0;3823.0;4841.2;7165.0;2872.3;16895.0
3;szb_sandbox_group;2019-01-07 11:00:00;28.6;40.7;1.3;12.0;33.0;0.0;1040.0;6480.0;1860.0;1550.9;15174.0
3;szb_sandbox_group;2019-01-07 12:00:00;17.1;24.5;1.6;6.8;92.0;0.0;4045.0;3687.2;5063.0;1709.2;8749.0
3;szb_sandbox_group;2019-01-07 13:00:00;27.3;31.5;1.4;3.7;31.0;0.0;1551.0;4475.3;2690.0;1540.9;26293.0
3;szb_sandbox_group;2019-01-07 14:00:00;33.7;41.2;2.8;5.3;50.0;0.0;2607.0;4818.6;12211.0;2414.8;40713.0
3;szb_sandbox_group;2019-01-07 15:00:00;18.2;20.2;1.8;3.8;29.0;0.0;1313.0;9123.8;13069.0;2078.7;7874.0
3;szb_sandbox_group;2019-01-07 16:00:00;23.2;24.0;0.5;0.3;37.0;0.0;1824.0;5019.0;26776.0;774.6;7860.0
3;szb_sandbox_group;2019-01-07 17:00:00;6.8;8.1;0.5;3.7;3.0;0.0;160.0;9983.1;33195.0;1644.2;2006.0
3;szb_sandbox_group;2019-01-07 18:00:00;8.5;10.2;0.3;1.4;41.0;0.0;2624.0;1992.2;3281.0;465.3;1489.0
3;szb_sandbox_group;2019-01-07 19:00:00;12.7;13.4;0.7;0.0;55.0;0.0;2720.0;4693.7;4225.0;570.5;3618.0
3;szb_sandbox_group;2019-01-07 20:00:00;7.8;10.2;0.0;2.4;7.0;0.0;416.0;554.9;888.0;116.6;834.0
3;szb_sandbox_group;2019-01-07 21:00:00;10.7;11.9;1.2;0.6;96.0;0.0;5440.0;2071.3;7692.0;1194.6;2476.0
3;szb_sandbox_group;2019-01-07 22:00:00;11.2;11.5;0.3;0.1;13.0;0.0;768.0;1400.9;1398.0;602.3;2350.0
3;szb_sandbox_group;2019-01-07 23:00:00;14.0;14.8;0.8;0.0;58.0;0.0;3136.0;1705.4;3780.0;1370.9;2386.0
3;szb_sandbox_group;2019-01-08 00:00:00;14.3;15.4;1.1;1.9;43.0;0.0;2432.0;1927.1;4173.0;1352.2;2273.0
3;szb_sandbox_group;2019-01-08 01:00:00;16.0;16.4;0.4;0.0;57.0;0.0;2657.0;451.0;3246.0;319.3;4446.0
3;szb_sandbox_group;2019-01-08 02:00:00;21.2;25.1;1.1;2.8;28.0;0.0;1504.0;3980.8;4552.0;1458.8;22172.0
3;szb_sandbox_group;2019-01-08 03:00:00;19.6;64.8;1.0;59.0;5.0;0.0;256.0;20556.6;5226.0;2516.3;16824.0
3;szb_sandbox_group;2019-01-08 04:00:00;29.2;40.8;4.7;6.9;17.0;0.0;928.0;9994.9;10093.0;4962.5;18772.0
3;szb_sandbox_group;2019-01-08 05:00:00;27.1;43.5;2.9;13.5;50.0;0.0;1440.0;1905.3;5657.0;4434.7;33066.0
3;szb_sandbox_group;2019-01-08 06:00:00;22.7;33.4;3.3;12.5;247.0;0.0;7676.0;3441.1;111885.0;4763.4;16319.0
3;szb_sandbox_group;2019-01-08 07:00:00;21.2;41.6;1.6;25.0;120.0;0.0;4544.0;2158.8;20840.0;2592.8;79872.0
3;szb_sandbox_group;2019-01-08 08:00:00;15.4;20.3;1.3;6.2;629.0;0.0;38088.0;1689.3;41494.0;1527.1;8002.0
3;szb_sandbox_group;2019-01-08 09:00:00;19.9;28.2;1.8;6.5;878.0;0.0;55824.0;3513.0;90566.0;2806.5;18892.0
3;szb_sandbox_group;2019-01-08 10:00:00;29.6;34.3;2.5;4.2;601.0;0.0;37756.0;6621.5;40203.0;4265.4;17782.0
3;szb_sandbox_group;2019-01-08 11:00:00;43.6;56.9;3.8;9.5;802.0;0.0;51200.0;4294.0;53058.0;1727.4;106094.0
3;szb_sandbox_group;2019-01-08 12:00:00;35.1;46.8;2.7;9.0;821.0;0.0;52456.0;3122.8;53063.0;1339.5;61257.0
3;szb_sandbox_group;2019-01-08 13:00:00;39.4;41.1;1.7;0.0;1171.0;0.0;74888.0;3898.5;75119.0;1068.2;27459.0
3;szb_sandbox_group;2019-01-08 14:00:00;25.0;27.7;2.4;0.4;850.0;0.0;53592.0;6115.7;55280.0;2139.7;26204.0
3;szb_sandbox_group;2019-01-08 15:00:00;30.1;39.7;5.1;4.5;926.0;0.0;59264.0;11955.7;65659.0;3696.5;71734.0
3;szb_sandbox_group;2019-01-08 16:00:00;28.7;35.7;2.8;4.2;16.0;0.0;640.0;6137.6;1968.0;1488.5;35292.0
3;szb_sandbox_group;2019-01-08 17:00:00;22.8;23.6;0.3;1.0;4.0;0.0;256.0;8348.5;28565.0;498.0;10231.0
3;szb_sandbox_group;2019-01-08 18:00:00;10.8;13.6;0.8;2.0;8.0;0.0;384.0;6090.5;1556.0;1211.1;1704.0
3;szb_sandbox_group;2019-01-08 19:00:00;5.7;6.2;0.5;0.0;54.0;0.0;2752.0;6295.5;4664.0;499.4;1101.0
3;szb_sandbox_group;2019-01-08 20:00:00;3.9;4.3;0.4;0.7;55.0;0.0;3200.0;770.7;4399.0;667.7;596.0
3;szb_sandbox_group;2019-01-08 21:00:00;11.2;11.9;0.7;0.5;27.0;0.0;1504.0;4025.5;3131.0;735.9;1737.0
3;szb_sandbox_group;2019-01-08 22:00:00;10.2;10.7;0.4;0.9;32.0;0.0;1760.0;4132.9;2247.0;2419.3;851.0
3;szb_sandbox_group;2019-01-08 23:00:00;15.8;18.7;0.7;2.2;31.0;0.0;1920.0;2367.3;2833.0;1573.0;3373.0
3;szb_sandbox_group;2019-01-09 00:00:00;10.9;11.2;0.3;0.0;46.0;0.0;2240.0;932.9;2837.0;236.5;1571.0
3;szb_sandbox_group;2019-01-09 01:00:00;13.0;15.3;0.3;2.0;16.0;0.0;832.0;2296.3;1774.0;345.3;3403.0
3;szb_sandbox_group;2019-01-09 02:00:00;10.8;11.0;0.7;0.5;4.0;0.0;256.0;2226.2;2950.0;1329.6;2868.0
3;szb_sandbox_group;2019-01-09 03:00:00;5.3;7.8;0.8;2.4;0.0;0.0;0.0;2241.8;958.0;2740.0;933.0
3;szb_sandbox_group;2019-01-09 04:00:00;10.5;46.2;1.9;33.8;0.0;0.0;0.0;11298.2;9340.0;936.5;3647.0
3;szb_sandbox_group;2019-01-09 05:00:00;36.4;48.1;3.3;17.0;1.0;0.0;64.0;3629.7;4647.0;5706.5;41114.0
3;szb_sandbox_group;2019-01-09 06:00:00;17.8;29.5;2.3;9.4;25.0;0.0;1344.0;2039.7;2634.0;4032.7;10159.0
3;szb_sandbox_group;2019-01-09 07:00:00;10.7;14.5;2.0;3.6;195.0;0.0;4504.0;2749.7;4738.0;3823.5;5682.0
3;szb_sandbox_group;2019-01-09 08:00:00;14.9;34.2;2.3;17.8;178.0;0.4;3752.0;2181.6;9426.0;2086.1;20451.0
3;szb_sandbox_group;2019-01-09 09:00:00;23.2;59.8;2.4;34.7;175.0;5.4;6319.0;4775.1;9951.0;2724.1;32363.0
3;szb_sandbox_group;2019-01-09 10:00:00;34.5;48.9;1.7;15.7;129.0;0.5;3818.0;26300.3;110132.0;1648.3;72092.0
3;szb_sandbox_group;2019-01-09 11:00:00;38.3;45.8;2.7;16.6;789.0;0.5;46947.0;12788.3;93630.0;2831.7;35806.0
3;szb_sandbox_group;2019-01-09 12:00:00;33.5;38.6;1.8;11.8;492.0;0.0;30822.0;4125.1;31771.0;1234.3;26981.0
3;szb_sandbox_group;2019-01-09 13:00:00;32.9;35.6;1.7;1.0;606.0;0.0;37672.0;2847.7;37879.0;1396.3;16196.0
3;szb_sandbox_group;2019-01-09 14:00:00;9.9;11.1;1.2;0.0;794.0;0.0;50580.0;3131.3;51111.0;2293.3;2285.0
3;szb_sandbox_group;2019-01-09 15:00:00;12.3;13.1;0.8;0.8;950.0;0.0;60618.0;3430.1;60945.0;1357.4;7356.0
3;szb_sandbox_group;2019-01-09 16:00:00;5.3;5.9;0.6;0.0;1400.0;0.0;89600.0;2593.5;89837.0;1287.3;1203.0
3;szb_sandbox_group;2019-01-09 17:00:00;8.9;11.6;0.3;2.4;1060.0;0.0;67516.0;4000.6;65037.0;501.6;1230.0
3;szb_sandbox_group;2019-01-09 18:00:00;1.0;2.4;0.1;1.3;13.0;0.0;408.0;774.6;858.0;236.8;158.0
3;szb_sandbox_group;2019-01-09 19:00:00;8.0;18.5;0.3;10.2;11.0;0.0;336.0;12376.2;23530.0;269.5;1790.0
3;szb_sandbox_group;2019-01-09 20:00:00;2.4;5.1;0.3;2.4;3.0;0.0;192.0;5805.8;790.0;568.5;433.0
3;szb_sandbox_group;2019-01-09 21:00:00;13.0;23.1;0.7;9.4;142.0;0.0;5968.0;7939.3;10443.0;723.3;3776.0
3;szb_sandbox_group;2019-01-09 22:00:00;7.2;8.2;0.1;0.9;5.0;0.0;183.0;3956.9;1323.0;305.3;1835.0
3;szb_sandbox_group;2019-01-09 23:00:00;7.4;9.9;0.2;2.3;27.0;0.0;927.0;2181.3;1112.0;448.7;1102.0
3;szb_sandbox_group;2019-01-10 00:00:00;6.3;6.8;0.2;0.7;8.0;0.0;431.0;2145.4;943.0;256.2;1174.0
3;szb_sandbox_group;2019-01-10 01:00:00;1.3;2.2;0.1;0.8;4.0;0.0;175.0;4025.0;665.0;91.8;297.0
3;szb_sandbox_group;2019-01-10 02:00:00;26.8;33.8;2.1;4.9;12.0;0.0;593.0;4365.0;3326.0;1664.7;16364.0
3;szb_sandbox_group;2019-01-10 03:00:00;18.2;79.7;1.8;66.8;10.0;0.0;608.0;18670.8;4403.0;778.8;9355.0
3;szb_sandbox_group;2019-01-10 04:00:00;15.9;23.5;2.6;5.0;5.0;0.0;288.0;941.4;4297.0;3647.3;7734.0
3;szb_sandbox_group;2019-01-10 05:00:00;11.6;23.7;2.2;9.9;21.0;0.0;1120.0;2762.2;4981.0;2805.0;3593.0
3;szb_sandbox_group;2019-01-10 06:00:00;31.3;46.2;2.7;12.2;6.0;0.0;326.0;2934.7;1966.0;5494.5;20103.0
3;szb_sandbox_group;2019-01-10 07:00:00;10.0;13.2;0.5;2.7;4.0;0.0;192.0;5892.7;603.0;1841.0;3056.0
3;szb_sandbox_group;2019-01-10 08:00:00;17.5;26.7;2.9;8.9;5.0;0.0;224.0;3903.3;1307.0;6071.2;7835.0
3;szb_sandbox_group;2019-01-10 09:00:00;22.9;35.3;1.7;11.3;12.0;0.0;435.0;2553.9;784.0;1531.3;10979.0
3;szb_sandbox_group;2019-01-10 10:00:00;26.0;47.7;3.1;22.2;39.0;3.5;1031.0;2519.8;3041.0;1387.0;38700.0
3;szb_sandbox_group;2019-01-10 11:00:00;22.4;47.6;1.8;23.4;19.0;10.3;356.0;3217.7;2191.0;1651.1;11096.0
3;szb_sandbox_group;2019-01-10 12:00:00;18.7;38.6;1.7;21.5;44.0;6.5;1414.0;2377.2;6174.0;1759.1;11095.0
3;szb_sandbox_group;2019-01-10 13:00:00;21.8;32.7;1.8;9.1;46.0;3.6;1504.0;5113.8;3537.0;2413.4;7053.0
3;szb_sandbox_group;2019-01-10 14:00:00;23.5;27.8;2.0;5.7;80.0;0.0;3136.0;2861.7;4288.0;1216.6;7554.0
3;szb_sandbox_group;2019-01-10 15:00:00;24.3;32.3;1.6;7.3;12412.0;0.0;50572.0;4305.3;51588.0;1036.2;10483.0
3;szb_sandbox_group;2019-01-10 16:00:00;6.9;9.3;1.4;1.0;11.0;0.0;352.0;267.8;500.0;942.2;1152.0
3;szb_sandbox_group;2019-01-10 17:00:00;8.2;9.7;0.5;2.5;57.0;0.0;1597.0;4329.2;11774.0;682.3;1449.0
3;szb_sandbox_group;2019-01-10 18:00:00;11.5;14.8;0.7;6.2;22.0;0.0;689.0;449.5;1647.0;1259.1;1959.0
3;szb_sandbox_group;2019-01-10 19:00:00;12.3;17.6;0.6;4.7;20.0;0.0;820.0;6360.7;1632.0;633.3;3694.0
3;szb_sandbox_group;2019-01-10 20:00:00;3.5;4.0;0.5;0.7;85.0;0.0;3872.0;2395.9;4998.0;555.3;862.0
3;szb_sandbox_group;2019-01-10 21:00:00;11.6;20.4;0.8;8.0;147.0;0.0;5856.0;7820.9;22162.0;640.4;4449.0
3;szb_sandbox_group;2019-01-10 22:00:00;9.4;10.1;0.3;0.4;21.0;0.0;992.0;125.9;1049.0;652.6;1429.0
3;szb_sandbox_group;2019-01-10 23:00:00;4.1;4.3;0.2;0.9;33.0;0.0;1487.0;2282.3;1950.0;188.0;689.0
3;szb_sandbox_group;2019-01-11 00:00:00;9.1;10.0;0.4;1.7;28.0;0.0;1023.0;2384.8;1580.0;640.9;2120.0
3;szb_sandbox_group;2019-01-11 01:00:00;2.1;5.4;0.0;3.3;3.0;0.0;111.0;6035.3;536.0;77.2;745.0
3;szb_sandbox_group;2019-01-11 02:00:00;13.4;19.6;1.5;4.7;8.0;0.0;285.0;4133.1;2174.0;2307.9;7393.0
3;szb_sandbox_group;2019-01-11 03:00:00;21.9;62.0;1.1;39.9;5.0;0.0;271.0;13647.4;4149.0;808.4;11505.0
3;szb_sandbox_group;2019-01-11 04:00:00;19.8;26.7;3.3;5.0;5.0;0.0;207.0;881.1;5003.0;4682.8;9418.0
3;szb_sandbox_group;2019-01-11 05:00:00;10.4;13.0;1.6;1.9;3.0;0.0;143.0;2644.0;939.0;2874.4;3896.0
3;szb_sandbox_group;2019-01-11 06:00:00;42.6;54.0;2.4;13.6;5.0;0.0;181.0;3455.9;1796.0;3589.9;53652.0
3;szb_sandbox_group;2019-01-11 07:00:00;21.9;32.5;2.6;8.0;28.0;0.0;1488.0;3606.1;2930.0;5547.7;12870.0
3;szb_sandbox_group;2019-01-11 08:00:00;15.6;26.1;2.1;8.4;114.0;0.0;2287.0;4649.8;2841.0;4635.8;11530.0
3;szb_sandbox_group;2019-01-11 09:00:00;17.9;25.2;1.8;5.5;136.0;0.0;2911.0;4853.9;3318.0;2076.5;13820.0
3;szb_sandbox_group;2019-01-11 10:00:00;23.5;29.4;1.4;4.5;107.0;0.0;2092.0;2162.1;4426.0;1646.2;19171.0
3;szb_sandbox_group;2019-01-11 11:00:00;32.9;83.6;5.7;45.0;141.0;4.0;3497.0;6284.1;33021.0;2659.0;66179.0
3;szb_sandbox_group;2019-01-11 12:00:00;35.4;59.0;1.9;21.7;143.0;0.8;4127.0;5944.6;8093.0;2102.6;58316.0
3;szb_sandbox_group;2019-01-11 13:00:00;17.7;32.0;1.8;14.8;102.0;0.7;2751.0;1478.0;5258.0;2296.2;8728.0
3;szb_sandbox_group;2019-01-11 14:00:00;20.9;43.7;2.3;23.4;522.0;0.5;32254.0;1717.3;33298.0;1998.8;6029.0
3;szb_sandbox_group;2019-01-11 15:00:00;25.5;37.6;2.0;10.1;587.0;0.1;37027.0;3435.9;40821.0;1890.3;9307.0
3;szb_sandbox_group;2019-01-11 16:00:00;21.7;29.7;3.6;6.7;449.0;0.0;28195.0;5110.1;29158.0;4187.8;13045.0
3;szb_sandbox_group;2019-01-11 17:00:00;17.2;20.5;1.5;5.2;792.0;0.0;47908.0;5241.2;57342.0;1568.6;6728.0
3;szb_sandbox_group;2019-01-11 18:00:00;12.6;13.5;0.9;0.0;776.0;0.0;49504.0;826.8;49546.0;845.4;3003.0
