host;time;sys_actsess_max;sys_cpu;sys_iowait;sys_oswait;sys_pga;sys_pxqct;sys_pxruns;sys_pxsrvt;sys_read;sys_redo;sys_rmwait;sys_syspct;sys_write
1;2019-01-13 04:00:00;235.5;48.6;19.6;0.8;86668.1;18.0;4778.4;289.4;1866.8;21.6;5.8;11.0;801.6
1;2019-01-13 05:00:00;253.2;50.8;20.2;0.9;54764.9;6.8;6600.5;147.8;1058.7;23.1;0.3;12.2;566.4
1;2019-01-13 06:00:00;290.9;51.3;27.4;0.9;62167.7;6.0;231.7;157.8;1444.6;27.1;0.3;12.2;715.2
1;2019-01-13 07:00:00;248.0;49.7;8.7;0.8;47198.8;3.9;198.1;93.2;495.4;51.6;0.0;10.9;763.4
1;2019-01-13 08:00:00;199.9;47.2;10.4;0.9;48809.9;4.6;190.3;98.8;1585.7;37.6;0.0;11.0;515.6
1;2019-01-13 09:00:00;159.6;23.6;6.8;0.5;23068.3;4.1;248.2;80.9;1330.8;18.8;0.0;5.9;486.6
1;2019-01-13 10:00:00;134.6;34.5;7.9;0.9;27363.0;3.2;218.7;69.3;1081.6;51.5;0.0;10.2;653.3
1;2019-01-13 11:00:00;152.8;34.4;12.8;0.8;23697.1;3.3;253.6;72.5;1103.4;37.3;0.0;9.6;544.8
1;2019-01-13 12:00:00;195.9;34.1;10.3;0.9;21976.1;4.2;226.1;81.2;5837.1;26.9;0.0;10.2;565.7
1;2019-01-13 13:00:00;186.6;24.0;5.0;0.5;27572.9;3.5;215.4;65.0;986.5;19.9;0.0;5.8;475.8
1;2019-01-13 14:00:00;149.4;21.8;5.5;0.5;21321.9;3.4;260.2;73.7;1651.6;17.6;0.0;5.7;559.2
1;2019-01-13 15:00:00;92.7;22.7;4.9;0.5;16870.8;2.9;247.3;55.3;1244.7;22.3;0.0;5.8;529.2
1;2019-01-13 16:00:00;189.7;38.1;4.1;0.6;73899.0;12.2;236.7;353.2;3218.3;60.9;0.0;7.6;793.8
